ID_CANDIDATO;REMUN_BRUTA_ANUAL_PUBLICA;REMUN_BRUTA_ANUAL_PRIVADA;RENTA_BRUTA_ANUAL_INDIV_PUBLICA;RENTA_BRUTA_ANUAL_INDIV_PRIVADA;OTROS_INGRESOS_ANUALES_PUBLICA;OTROS_INGRESOS_ANUALES_PRIVADA;TOTAL_REMUN_BRUTA_ANUAL;TOTAL_RENTA_BRUTA_ANUAL;TOTAL_OTROS_INGRESOS_ANUALES;TOTAL_GENERAL
159337;18000;0;0;0;0;0;18000;0;0;18000
161652;55263;0;0;20000;0;0;55263;20000;0;75263
159926;0;0;0;11400;0;0;0;11400;0;11400
159927;0;0;0;18000;0;0;0;18000;0;18000
161479;0;0;20;10;0;0;0;30;0;30
161480;0;70;0;0;0;0;70;0;0;70
159733;38400;0;0;0;0;0;38400;0;0;38400
159734;0;42540;30186;0;0;0;42540;30186;0;72726
161138;45000;0;60000;0;0;0;45000;60000;0;105000
161140;0;17750;0;0;0;0;17750;0;0;17750
158266;0;0;50000;0;0;0;0;50000;0;50000
158268;0;0;0;0;0;6000;0;0;6000;6000
161581;10200;0;0;0;0;0;10200;0;0;10200
161582;0;17770;0;0;0;0;17770;0;0;17770
161583;19433;0;29800;660;0;0;19433;30460;0;49893
157878;31200;5730;0;0;0;6300;36930;0;6300;43230
157879;0;0;0;0;0;33000;0;0;33000;33000
157880;28080;0;0;0;0;0;28080;0;0;28080
160217;0;11160;0;0;0;0;11160;0;0;11160
160218;0;3640;0;33000;0;0;3640;33000;0;36640
160219;20000;0;0;0;0;0;20000;0;0;20000
158063;0;0;0;26400;0;0;0;26400;0;26400
159735;39200;0;0;0;0;0;39200;0;0;39200
159736;17400;0;0;0;0;0;17400;0;0;17400
159737;26000;0;0;0;0;0;26000;0;0;26000
159209;0;0;0;36000;0;10000;0;36000;10000;46000
160494;0;19600;0;0;0;0;19600;0;0;19600
0;18800;0;2000;2500;0;0;18800;4500;0;23300
160904;0;0;0;12000;0;0;0;12000;0;12000
160905;0;0;0;24000;0;0;0;24000;0;24000
161463;0;0;0;60000;0;120000;0;60000;120000;180000
161464;0;0;0;30000;0;0;0;30000;0;30000
161465;0;25200;0;30000;0;0;25200;30000;0;55200
160947;88992;0;0;0;0;0;88992;0;0;88992
159223;0;78000;0;0;0;0;78000;0;0;78000
159224;0;0;0;52491;0;0;0;52491;0;52491
158955;0;30000;0;0;0;0;30000;0;0;30000
158263;0;0;0;33600;0;0;0;33600;0;33600
158264;0;0;0;36000;0;0;0;36000;0;36000
158265;0;0;0;24000;0;14000;0;24000;14000;38000
161019;0;10200;0;0;0;10000;10200;0;10000;20200
158648;0;0;0;18000;0;0;0;18000;0;18000
158649;0;14400;0;24480;0;0;14400;24480;0;38880
158650;18000;0;0;0;0;0;18000;0;0;18000
159560;66493;0;0;8000;24000;7200;66493;8000;31200;105693
159562;0;30000;0;0;0;0;30000;0;0;30000
158682;60000;10000;0;0;0;12000;70000;0;12000;82000
158683;0;0;0;30000;0;0;0;30000;0;30000
159783;0;0;0;0;0;0;0;0;0;0
159784;60000;0;0;0;0;0;60000;0;0;60000
160138;0;14000;0;9000;0;0;14000;9000;0;23000
160139;0;22153.4;0;0;0;76627;22153.4;0;76627;98780.4
160140;0;0;0;16800;0;0;0;16800;0;16800
157881;0;0;0;16000;0;0;0;16000;0;16000
157883;0;11083.33;0;0;0;0;11083.33;0;0;11083.33
157884;0;55596;0;0;0;32931;55596;0;32931;88527
158177;0;570130.18;0;0;0;0;570130.18;0;0;570130.18
158178;0;28000;0;0;0;0;28000;0;0;28000
158179;0;27787.09;0;0;0;0;27787.09;0;0;27787.09
158712;102000;0;0;0;0;205200;102000;0;205200;307200
160775;93810.36;0;0;0;0;0;93810.36;0;0;93810.36
160777;0;117000;0;0;0;0;117000;0;0;117000
159098;0;0;0;18000;0;0;0;18000;0;18000
160495;0;12276;0;0;0;0;12276;0;0;12276
160496;218400;0;0;0;0;227850;218400;0;227850;446250
160497;38850;0;0;0;0;95700;38850;0;95700;134550
160498;0;0;0;74874;0;0;0;74874;0;74874
160917;63000;9000;0;0;0;0;72000;0;0;72000
160918;86400;0;0;165000;0;0;86400;165000;0;251400
160919;0;48000;0;0;0;0;48000;0;0;48000
161604;0;50302;0;0;0;0;50302;0;0;50302
161605;0;0;0;0;0;48982;0;0;48982;48982
161606;2500;0;0;0;0;0;2500;0;0;2500
158043;14400;0;0;18000;0;0;14400;18000;0;32400
158044;0;21600;0;0;0;0;21600;0;0;21600
158045;51552.92;10043.86;0;0;0;0;61596.78;0;0;61596.78
158046;0;0;10657.48;0;0;0;0;10657.48;0;10657.48
160148;0;0;0;54000;0;0;0;54000;0;54000
160149;0;0;0;24000;0;0;0;24000;0;24000
160150;0;0;15000;0;0;0;0;15000;0;15000
160151;0;0;0;110000;0;0;0;110000;0;110000
161839;72000;0;0;0;0;12000;72000;0;12000;84000
161840;32400;0;0;0;0;0;32400;0;0;32400
161841;0;24960;0;0;0;0;24960;0;0;24960
160059;24589.8;0;0;0;0;0;24589.8;0;0;24589.8
160060;0;0;0;0;0;92000;0;0;92000;92000
160061;0;18000;0;0;0;0;18000;0;0;18000
160062;0;40081.06;0;800;0;0;40081.06;800;0;40881.06
161645;5000;40000;0;0;0;0;45000;0;0;45000
161646;112600;0;0;0;0;0;112600;0;0;112600
161647;0;48000;0;0;0;0;48000;0;0;48000
161648;0;33000;0;0;0;0;33000;0;0;33000
161347;0;48000;0;0;0;500;48000;0;500;48500
161348;33300;0;0;0;0;15000;33300;0;15000;48300
161349;48000;0;0;0;0;400;48000;0;400;48400
161350;26400;0;0;0;0;0;26400;0;0;26400
160275;1200;2000;0;0;0;0;3200;0;0;3200
160276;24000;30000;24000;30000;0;0;54000;54000;0;108000
160277;31200;0;0;0;0;0;31200;0;0;31200
160278;0;7500;0;0;0;0;7500;0;0;7500
159760;0;33600;0;0;0;0;33600;0;0;33600
159761;120000;20000;0;0;0;0;140000;0;0;140000
159762;0;18000;0;0;0;0;18000;0;0;18000
159822;28954;0;0;36192;0;0;28954;36192;0;65146
159823;10800;0;0;0;0;0;10800;0;0;10800
158189;0;0;0;24000;0;0;0;24000;0;24000
158190;0;0;0;0;0;80000;0;0;80000;80000
158191;84000;0;0;0;0;0;84000;0;0;84000
158192;33600;42000;0;0;0;0;75600;0;0;75600
158931;46800;0;0;0;0;7200;46800;0;7200;54000
158932;0;10680;0;0;0;52771;10680;0;52771;63451
158933;26400;0;0;22000;0;0;26400;22000;0;48400
158934;50400;0;0;0;0;0;50400;0;0;50400
160921;0;9600;59500;85000;0;0;9600;144500;0;154100
160922;0;0;24500;0;0;0;0;24500;0;24500
160924;25839.12;0;0;3000;0;0;25839.12;3000;0;28839.12
160925;0;0;0;8000;0;20000;0;8000;20000;28000
157892;0;0;0;0;0;102000;0;0;102000;102000
157893;0;24000;0;0;0;162063.25;24000;0;162063.25;186063.25
157894;0;0;0;4500;0;44328;0;4500;44328;48828
157895;39230.06;0;0;0;0;0;39230.06;0;0;39230.06
157896;0;60000;0;13000;0;0;60000;13000;0;73000
158984;72000;0;0;36000;0;0;72000;36000;0;108000
158985;51600;0;0;5056;0;0;51600;5056;0;56656
158986;2300;0;0;0;0;6000;2300;0;6000;8300
158987;0;96000;0;0;0;0;96000;0;0;96000
157986;55896;0;0;0;0;0;55896;0;0;55896
157989;36000;0;0;0;0;0;36000;0;0;36000
159706;33672;0;0;0;0;0;33672;0;0;33672
159707;26400;0;0;6000;0;0;26400;6000;0;32400
159708;0;0;0;35640;0;0;0;35640;0;35640
159710;103237.11;0;0;0;0;0;103237.11;0;0;103237.11
159151;0;0;0;39237;0;0;0;39237;0;39237
159152;0;0;0;0;0;5964;0;0;5964;5964
159153;21000;0;0;0;0;0;21000;0;0;21000
159155;0;14400;0;0;0;0;14400;0;0;14400
160499;90110.91;129715;0;0;0;0;219825.91;0;0;219825.91
160500;189181.91;0;0;0;0;0;189181.91;0;0;189181.91
160501;0;0;0;10400;0;0;0;10400;0;10400
161513;0;0;22200;0;0;0;0;22200;0;22200
160443;38400;0;0;0;0;0;38400;0;0;38400
160445;0;0;0;48000;0;0;0;48000;0;48000
160446;0;48000;0;22000;0;0;48000;22000;0;70000
160447;41000;0;0;0;0;0;41000;0;0;41000
160658;0;0;0;11160;0;0;0;11160;0;11160
160659;0;0;42600;0;0;0;0;42600;0;42600
160660;0;0;0;36000;0;0;0;36000;0;36000
160661;29800;20800;0;0;0;0;50600;0;0;50600
160662;27723.96;0;0;0;0;0;27723.96;0;0;27723.96
158033;0;0;0;22000;0;15000;0;22000;15000;37000
158035;0;15000;0;0;0;0;15000;0;0;15000
159991;93545;0;18240;8383;0;0;93545;26623;0;120168
159992;0;14242;0;74029;0;0;14242;74029;0;88271
159993;0;0;12000;0;0;0;0;12000;0;12000
159994;20400;0;0;0;0;0;20400;0;0;20400
159995;38040;0;0;18000;0;0;38040;18000;0;56040
159304;0;5580;0;0;0;48000;5580;0;48000;53580
159305;0;34800;0;0;0;10000;34800;0;10000;44800
159306;0;14400;0;0;0;0;14400;0;0;14400
159307;8793;11160;0;2400;0;0;19953;2400;0;22353
159308;18000;0;0;25200;0;9600;18000;25200;9600;52800
158197;0;0;0;20000;0;0;0;20000;0;20000
158198;0;0;0;14000;0;0;0;14000;0;14000
158199;0;0;0;0;0;36000;0;0;36000;36000
158200;0;0;0;8000;0;0;0;8000;0;8000
158201;0;0;0;10000;0;0;0;10000;0;10000
159624;0;0;48462;10000;0;0;0;58462;0;58462
159625;0;0;0;24000;0;0;0;24000;0;24000
159626;15150;0;0;12000;0;0;15150;12000;0;27150
159627;19900;0;0;0;140430;0;19900;0;140430;160330
159627;19900;0;0;0;0;140430;19900;0;140430;160330
159628;0;0;0;60000;0;2000;0;60000;2000;62000
160992;0;18000;0;0;0;43977;18000;0;43977;61977
160994;0;0;0;18000;0;0;0;18000;0;18000
160686;42000;0;0;0;0;0;42000;0;0;42000
160687;0;0;0;11000;0;0;0;11000;0;11000
160688;0;0;12000;0;0;0;0;12000;0;12000
160689;0;0;0;8000;0;0;0;8000;0;8000
159361;0;0;0;120000;0;0;0;120000;0;120000
159362;30000;0;0;0;0;0;30000;0;0;30000
159363;0;24000;0;0;0;0;24000;0;0;24000
159365;0;0;0;48000;0;18000;0;48000;18000;66000
159642;0;0;0;0;0;12000;0;0;12000;12000
159643;0;0;35816.700000000004;0;0;0;0;35816.7;0;35816.7
159644;82920;0;0;0;0;0;82920;0;0;82920
159645;0;8042;0;0;0;10000;8042;0;10000;18042
159527;32400;0;0;0;0;0;32400;0;0;32400
159529;0;40000;0;0;0;0;40000;0;0;40000
159531;0;40700;0;0;0;0;40700;0;0;40700
161305;0;0;0;36000;0;0;0;36000;0;36000
161306;0;22000;0;0;36660;24000;22000;0;60660;82660
161307;36600;0;0;0;0;0;36600;0;0;36600
161308;0;0;0;41500;8076;0;0;41500;8076;49576
161309;0;10000;0;15000;0;0;10000;15000;0;25000
161309;0;10000;0;15000;0;0;10000;15000;0;25000
161310;0;14501.23;37000;0;0;0;14501.23;37000;0;51501.23
161311;0;190000;0;0;0;0;190000;0;0;190000
157885;172600;0;0;0;0;0;172600;0;0;172600
157886;86724;0;0;24000;0;0;86724;24000;0;110724
157887;39600;0;0;0;0;0;39600;0;0;39600
157888;21060;0;0;0;0;0;21060;0;0;21060
157889;21900;0;0;199790;0;0;21900;199790;0;221690
157890;62028;0;0;0;26002;0;62028;0;26002;88030
157891;45600;0;0;0;28800;0;45600;0;28800;74400
160940;7000;0;0;16000;0;4200;7000;16000;4200;27200
160941;0;0;0;20400;0;0;0;20400;0;20400
160941;0;20400;0;0;0;0;20400;0;0;20400
160942;0;0;24960;28005;0;0;0;52965;0;52965
160943;0;21816;0;0;0;0;21816;0;0;21816
160944;0;21600;0;0;0;0;21600;0;0;21600
160945;0;10500;0;4500;0;0;10500;4500;0;15000
160946;0;0;0;24000;0;0;0;24000;0;24000
158036;0;0;0;14400;0;0;0;14400;0;14400
158037;0;0;15168;0;0;0;0;15168;0;15168
158038;11040;0;10000;0;0;0;11040;10000;0;21040
158039;25200;0;0;12000;0;0;25200;12000;0;37200
158040;27601.32;0;0;0;0;0;27601.32;0;0;27601.32
158041;45744;0;0;0;0;0;45744;0;0;45744
158558;0;0;0;83074;0;0;0;83074;0;83074
158559;34500;0;3500;0;0;0;34500;3500;0;38000
158560;27600;0;0;0;0;15000;27600;0;15000;42600
158561;0;20000;0;0;0;0;20000;0;0;20000
158562;29883.96;0;12000;0;0;0;29883.96;12000;0;41883.96
158564;0;41923;0;0;0;0;41923;0;0;41923
160504;0;24000;0;0;0;0;24000;0;0;24000
160505;0;10142;0;32954;0;0;10142;32954;0;43096
160506;0;0;0;48000;0;0;0;48000;0;48000
160507;128421.04000000001;0;0;0;0;0;128421.04;0;0;128421.04
160508;0;0;0;249929;0;0;0;249929;0;249929
160509;0;0;76858;0;0;0;0;76858;0;76858
161659;71507;0;0;0;0;0;71507;0;0;71507
161660;12863.23;0;0;0;0;0;12863.23;0;0;12863.23
161663;18000;0;0;0;0;0;18000;0;0;18000
161664;0;2400;0;0;0;0;2400;0;0;2400
161720;0;0;0;220000;0;0;0;220000;0;220000
161721;0;40040;0;0;0;0;40040;0;0;40040
161722;24054.16;0;0;0;0;0;24054.16;0;0;24054.16
161723;40536;0;0;28775;0;0;40536;28775;0;69311
161724;106181;0;0;0;0;0;106181;0;0;106181
161725;90000;0;0;0;18240;0;90000;0;18240;108240
161726;0;31227.98;0;0;0;0;31227.98;0;0;31227.98
158315;0;14400;0;10800;0;0;14400;10800;0;25200
158316;0;11160;0;1450;0;0;11160;1450;0;12610
158317;0;94683.42;0;0;0;0;94683.42;0;0;94683.42
158320;0;106474;0;287604;0;0;106474;287604;0;394078
158321;0;0;0;0;0;8400;0;0;8400;8400
161453;0;27020;0;0;0;0;27020;0;0;27020
161453;0;27020;0;0;0;0;27020;0;0;27020
161454;0;12000;0;0;0;0;12000;0;0;12000
161454;0;12000;0;0;0;0;12000;0;0;12000
161455;0;24138;0;0;0;0;24138;0;0;24138
161455;0;24138;0;0;0;0;24138;0;0;24138
161456;0;132501.12;0;0;0;0;132501.12;0;0;132501.12
161456;0;132501.12;0;0;0;0;132501.12;0;0;132501.12
161457;0;10070;0;0;0;0;10070;0;0;10070
161457;0;10070;0;0;0;0;10070;0;0;10070
161458;0;0;0;2500;0;64560;0;2500;64560;67060
161458;0;0;0;2500;0;64560;0;2500;64560;67060
161459;71268;0;0;21000;0;0;71268;21000;0;92268
159635;0;24000;0;0;0;0;24000;0;0;24000
159636;0;24000;0;0;0;0;24000;0;0;24000
159638;0;0;0;812880;0;0;0;812880;0;812880
159639;0;24000;0;12000;0;0;24000;12000;0;36000
159640;0;19200;0;0;0;0;19200;0;0;19200
159641;0;20000;0;0;0;0;20000;0;0;20000
159764;0;85000;0;0;0;0;85000;0;0;85000
159765;0;43280;0;0;0;0;43280;0;0;43280
159770;0;0;0;12000;0;0;0;12000;0;12000
161762;48000;28000;0;0;0;0;76000;0;0;76000
161763;0;12000;0;0;0;0;12000;0;0;12000
161764;0;0;8000;25000;0;0;0;33000;0;33000
161765;0;36000;0;48000;0;0;36000;48000;0;84000
161766;30000;0;0;0;0;0;30000;0;0;30000
161771;100344;0;0;0;0;0;100344;0;0;100344
161772;0;24000;0;0;0;0;24000;0;0;24000
161773;0;42000;0;0;0;0;42000;0;0;42000
161774;0;72000;0;0;0;0;72000;0;0;72000
161775;26400;36000;0;0;0;0;62400;0;0;62400
161776;0;12000;0;0;0;0;12000;0;0;12000
158106;0;0;0;30000;0;0;0;30000;0;30000
158107;0;11460;0;60000;0;0;11460;60000;0;71460
158108;0;0;6000;8000;0;0;0;14000;0;14000
158109;86600;0;0;0;0;0;86600;0;0;86600
158110;12000;0;0;0;0;0;12000;0;0;12000
158111;0;36000;0;0;0;0;36000;0;0;36000
158974;0;3000;18000;0;0;0;3000;18000;0;21000
158975;11760;0;0;0;50700;0;11760;0;50700;62460
158976;0;48000;0;0;0;0;48000;0;0;48000
158977;34500;0;0;0;0;0;34500;0;0;34500
158978;0;0;0;0;0;0;0;0;0;0
158980;0;14400;0;0;0;0;14400;0;0;14400
159647;0;600000;0;0;0;0;600000;0;0;600000
159648;0;0;0;24000;0;0;0;24000;0;24000
159650;0;0;0;1500;0;0;0;1500;0;1500
159651;0;0;0;12000;0;0;0;12000;0;12000
159652;0;0;0;12000;0;0;0;12000;0;12000
161713;34320;0;0;0;0;0;34320;0;0;34320
161714;0;120000;0;0;0;3000;120000;0;3000;123000
161716;0;36308.73;0;0;0;0;36308.73;0;0;36308.73
161717;0;0;0;0;0;84000;0;0;84000;84000
161719;11592;0;0;0;0;0;11592;0;0;11592
159711;0;0;18000;25000;0;0;0;43000;0;43000
159712;0;0;0;18000;0;0;0;18000;0;18000
159713;0;0;0;0;0;60000;0;0;60000;60000
159714;0;0;0;16800;0;0;0;16800;0;16800
159715;79500;0;0;0;0;0;79500;0;0;79500
159716;28000;0;0;0;0;0;28000;0;0;28000
159717;0;0;0;15000;0;0;0;15000;0;15000
158404;82920;0;0;0;0;24000;82920;0;24000;106920
158405;0;0;0;0;0;240000;0;0;240000;240000
158406;85000;0;12500;0;0;0;85000;12500;0;97500
158407;0;0;0;45000;0;0;0;45000;0;45000
158408;0;0;0;21600;0;0;0;21600;0;21600
158409;4600;0;0;0;0;0;4600;0;0;4600
158410;20000;0;0;0;0;0;20000;0;0;20000
161133;0;0;0;0;10800;162000;0;0;172800;172800
161135;36600;0;30000;0;0;0;36600;30000;0;66600
161137;46552;0;0;0;0;0;46552;0;0;46552
157902;171600;0;0;0;0;20000;171600;0;20000;191600
157903;0;54000;0;0;0;0;54000;0;0;54000
157904;54000;0;0;0;0;0;54000;0;0;54000
157906;22868.72;59038.630000000005;0;0;64433.65;0;81907.35;0;64433.65;146341
159079;0;0;0;25000;0;0;0;25000;0;25000
159080;0;0;0;50000;0;0;0;50000;0;50000
159081;0;0;0;5000;0;20000;0;5000;20000;25000
158117;0;0;0;60000;0;0;0;60000;0;60000
158118;0;0;0;24000;0;0;0;24000;0;24000
158120;0;9000;0;0;0;0;9000;0;0;9000
158121;14400;0;0;0;0;0;14400;0;0;14400
160018;30000;0;0;1500;0;0;30000;1500;0;31500
160020;0;11160;0;0;0;0;11160;0;0;11160
160021;0;9300;0;0;0;0;9300;0;0;9300
160022;25000;0;0;0;0;0;25000;0;0;25000
159161;25200;0;0;0;0;0;25200;0;0;25200
160511;40000;0;0;3000;0;6000;40000;3000;6000;49000
160512;12576;0;0;0;0;0;12576;0;0;12576
160513;0;0;0;18000;0;0;0;18000;0;18000
160514;118092.83;0;0;0;0;0;118092.83;0;0;118092.83
161571;0;0;10800;1200;0;0;0;12000;0;12000
161572;0;0;76818;0;0;0;0;76818;0;76818
161573;0;24120;0;0;0;0;24120;0;0;24120
161574;0;30000;0;0;0;0;30000;0;0;30000
161562;43864;0;0;0;15195;0;43864;0;15195;59059
161563;63631.35;0;0;0;0;0;63631.35;0;0;63631.35
161564;0;13020;0;72000;0;0;13020;72000;0;85020
161566;45891.9;0;0;0;0;0;45891.9;0;0;45891.9
158254;0;0;0;0;0;12000;0;0;12000;12000
158255;0;804.1;0;11160;0;0;804.1;11160;0;11964.1
158256;0;28000;0;0;0;29184;28000;0;29184;57184
158257;7000;0;0;0;0;0;7000;0;0;7000
158258;0;0;0;12000;0;9600;0;12000;9600;21600
160102;21000;0;0;10400;0;0;21000;10400;0;31400
160103;54000;0;0;0;0;0;54000;0;0;54000
160104;32616;0;18700;0;0;0;32616;18700;0;51316
160105;0;10000;0;0;0;0;10000;0;0;10000
158554;120000;0;0;0;0;0;120000;0;0;120000
158555;0;75152;0;0;0;0;75152;0;0;75152
158557;11760;0;0;0;0;0;11760;0;0;11760
159186;20000;5000;0;5000;0;0;25000;5000;0;30000
159187;0;0;0;36000;0;0;0;36000;0;36000
159188;0;20000;0;0;0;0;20000;0;0;20000
159189;43896;0;0;250000;0;0;43896;250000;0;293896
159142;0;0;47134;2908;0;63600;0;50042;63600;113642
159143;0;0;0;0;0;138250;0;0;138250;138250
159145;0;30000;0;0;0;0;30000;0;0;30000
159146;0;4000;0;0;0;0;4000;0;0;4000
158760;0;74842;0;0;0;0;74842;0;0;74842
158761;0;30000;0;0;0;0;30000;0;0;30000
158763;63000;0;0;0;0;0;63000;0;0;63000
158764;0;14400;0;0;0;0;14400;0;0;14400
158704;54000;0;0;0;0;0;54000;0;0;54000
158705;0;0;0;0;0;12000;0;0;12000;12000
158706;0;12276;0;0;0;0;12276;0;0;12276
158707;12960;30968;0;0;0;0;43928;0;0;43928
158708;0;0;6000;5000;0;0;0;11000;0;11000
158677;0;0;0;0;0;119285;0;0;119285;119285
158678;26400;0;2200;0;0;0;26400;2200;0;28600
158679;0;24000;0;0;0;0;24000;0;0;24000
158680;96000;0;60000;0;0;0;96000;60000;0;156000
159826;13975;0;0;0;0;0;13975;0;0;13975
159830;0;14400;0;6000;0;0;14400;6000;0;20400
160961;0;0;81000;0;0;0;0;81000;0;81000
160962;110000;0;0;0;0;0;110000;0;0;110000
160963;0;0;0;10000;0;0;0;10000;0;10000
159391;0;0;0;12000;0;0;0;12000;0;12000
159393;0;36000;0;0;0;0;36000;0;0;36000
159394;24000;0;0;0;0;0;24000;0;0;24000
160906;0;14400;0;0;0;0;14400;0;0;14400
160908;62400;0;0;0;0;0;62400;0;0;62400
159106;56000;0;0;0;0;0;56000;0;0;56000
159107;0;6600;0;0;0;36000;6600;0;36000;42600
159108;13800;0;0;4500;0;0;13800;4500;0;18300
159109;0;0;0;7500;0;0;0;7500;0;7500
159110;0;37479;108543.12;4800;0;0;37479;113343.12;0;150822.12
159111;0;157303;0;0;0;53626;157303;0;53626;210929
159112;0;142641;0;0;0;57439;142641;0;57439;200080
159113;133000;0;0;0;0;0;133000;0;0;133000
159114;0;74860;0;54586;0;0;74860;54586;0;129446
159115;0;0;0;20671;0;0;0;20671;0;20671
159116;28200;0;0;0;0;0;28200;0;0;28200
159117;0;428574.19;0;105000;0;72000;428574.19;105000;72000;605574.19
159118;0;0;0;20000;0;0;0;20000;0;20000
159119;0;0;0;66761;0;0;0;66761;0;66761
159120;0;0;0;30000;0;0;0;30000;0;30000
159121;19200;0;0;0;0;0;19200;0;0;19200
159122;25400;0;0;0;35100;0;25400;0;35100;60500
159123;20000;0;0;0;0;0;20000;0;0;20000
159124;0;31500;0;28000;0;15696;31500;28000;15696;75196
159125;93800;0;0;0;18000;0;93800;0;18000;111800
159126;0;48000;25740;0;0;24000;48000;25740;24000;97740
159127;30000;10000;0;0;0;0;40000;0;0;40000
159128;187200;0;0;64344.92;0;0;187200;64344.92;0;251544.92
159129;0;20000;0;0;0;0;20000;0;0;20000
159130;36000;0;0;0;0;0;36000;0;0;36000
159131;0;13020;0;14300;0;0;13020;14300;0;27320
159132;0;0;48000;0;0;150296;0;48000;150296;198296
159133;0;11160;0;0;0;0;11160;0;0;11160
159134;0;0;0;119160;0;0;0;119160;0;119160
159135;127500;0;0;0;0;0;127500;0;0;127500
159136;0;4500;0;0;0;0;4500;0;0;4500
159137;0;0;0;24000;0;0;0;24000;0;24000
159138;0;0;72000;0;0;0;0;72000;0;72000
159139;0;0;0;14400;0;0;0;14400;0;14400
159140;0;25888;0;0;0;0;25888;0;0;25888
159141;0;165847;0;0;0;0;165847;0;0;165847
157991;0;0;0;179160;0;0;0;179160;0;179160
157993;0;395486;18000;0;0;0;395486;18000;0;413486
157993;0;395486;18000;0;0;0;395486;18000;0;413486
157994;63000;0;0;0;0;0;63000;0;0;63000
157995;0;0;0;30000;0;0;0;30000;0;30000
157996;0;39000;30420;0;0;0;39000;30420;0;69420
157997;80000;0;0;22000;0;0;80000;22000;0;102000
157998;0;24632;14240;0;0;18000;24632;14240;18000;56872
158002;108000;0;30000;6000;0;0;108000;36000;0;144000
158003;0;360000;0;0;0;0;360000;0;0;360000
158004;0;14242.14;0;0;0;0;14242.14;0;0;14242.14
158005;0;0;0;124619;0;0;0;124619;0;124619
158006;217274;0;0;0;0;0;217274;0;0;217274
158008;0;11853.7;0;0;0;0;11853.7;0;0;11853.7
158009;130948;0;500;0;0;0;130948;500;0;131448
158010;50320;0;6489;0;0;0;50320;6489;0;56809
158011;0;0;0;50000;0;90000;0;50000;90000;140000
158012;10000;0;0;0;0;22176;10000;0;22176;32176
158013;0;170160;0;1500;0;0;170160;1500;0;171660
158014;0;0;0;36000;0;0;0;36000;0;36000
158015;0;163;66110;25935;0;0;163;92045;0;92208
158016;0;53867;0;0;0;0;53867;0;0;53867
158017;0;0;45000;0;0;0;0;45000;0;45000
158018;0;0;0;70000;0;0;0;70000;0;70000
158019;0;200000;0;0;0;0;200000;0;0;200000
158020;48000;0;0;0;0;0;48000;0;0;48000
158021;93000;0;0;0;0;0;93000;0;0;93000
158023;120000;0;0;0;0;0;120000;0;0;120000
158024;94800;0;0;0;0;0;94800;0;0;94800
158025;0;0;0;0;0;0;0;0;0;0
158026;0;0;0;36000;0;0;0;36000;0;36000
161515;0;0;25040;15200;0;0;0;40240;0;40240
161516;0;18000;0;12000;0;120000;18000;12000;120000;150000
161517;0;0;0;0;0;36000;0;0;36000;36000
161518;0;87469;0;0;0;0;87469;0;0;87469
161519;0;0;9000;70000;0;0;0;79000;0;79000
161521;0;60000;0;0;0;0;60000;0;0;60000
161522;27000;0;0;0;18000;0;27000;0;18000;45000
161523;62000;0;0;0;0;0;62000;0;0;62000
161525;0;840;0;0;0;20400;840;0;20400;21240
161526;0;85500;0;0;0;0;85500;0;0;85500
161527;0;10840;0;80145;0;93200;10840;80145;93200;184185
161528;0;4000;0;0;0;0;4000;0;0;4000
161529;0;12000;0;0;0;0;12000;0;0;12000
161531;100800;0;0;0;0;0;100800;0;0;100800
161532;0;91678.49;0;0;0;0;91678.49;0;0;91678.49
161533;95418.96;0;0;0;0;0;95418.96;0;0;95418.96
161534;0;10920;0;36000;0;0;10920;36000;0;46920
161535;0;34200;0;0;0;0;34200;0;0;34200
161537;0;0;0;30000;0;0;0;30000;0;30000
161538;0;6600;0;0;0;0;6600;0;0;6600
161539;0;0;30000;0;0;0;0;30000;0;30000
161540;19774;0;0;0;0;0;19774;0;0;19774
161541;0;0;0;60000;0;0;0;60000;0;60000
161542;0;0;0;24000;0;0;0;24000;0;24000
161543;192000;0;0;0;0;0;192000;0;0;192000
161544;0;0;0;12000;0;0;0;12000;0;12000
161548;0;0;0;32400;0;0;0;32400;0;32400
161550;0;0;0;89731;0;0;0;89731;0;89731
158765;0;48100;0;6500;0;0;48100;6500;0;54600
158766;0;0;0;21000;0;0;0;21000;0;21000
158767;220146.2;0;0;0;0;0;220146.2;0;0;220146.2
158768;0;122855;0;128000;35100;0;122855;128000;35100;285955
158769;0;0;0;60000;0;6500;0;60000;6500;66500
158770;0;96800;0;0;0;0;96800;0;0;96800
158772;0;19960;8000;0;0;0;19960;8000;0;27960
158777;0;10000;0;0;0;0;10000;0;0;10000
158778;0;30000;0;0;0;0;30000;0;0;30000
158780;54000;0;0;0;0;0;54000;0;0;54000
158781;0;30800;0;0;0;0;30800;0;0;30800
158782;0;0;0;62929;0;0;0;62929;0;62929
158783;31200;0;0;0;0;0;31200;0;0;31200
158784;0;334000;0;0;0;0;334000;0;0;334000
158785;90000;0;0;0;0;0;90000;0;0;90000
158786;39200;0;0;0;0;0;39200;0;0;39200
158787;0;0;0;48000;0;0;0;48000;0;48000
158788;0;0;0;48000;0;0;0;48000;0;48000
158789;36600;0;0;0;0;0;36600;0;0;36600
158791;0;0;0;36000;0;0;0;36000;0;36000
158792;0;0;0;24000;0;0;0;24000;0;24000
158793;0;0;0;15000;0;0;0;15000;0;15000
