ID_CANDIDATO;ORGANIZACION_POLITICA;ANIO;FECHA_RENUNCIA
160682;PARTIDO POLÍTICO PARTIDO POPULAR CRISTIANO - PPC;2016;/Date(-62135578800000)/
157861;ORGANIZACIÓN POLÍTICA LOCAL PROVINCIAL FRENTE INDEPENDIENTE CAMPESINO FREINCA;2010;/Date(-62135578800000)/
157862;PARTIDO POLÍTICO TODOS POR EL PERU;2019;/Date(-62135578800000)/
157865;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2015;/Date(-62135578800000)/
161317;ALIANZA ELECTORAL ALIANZA CAJAMARCA SIEMPRE VERDE - FUERZA 2011;2018;/Date(-62135578800000)/
159380;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2012;/Date(-62135578800000)/
159381;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2015;/Date(-62135578800000)/
160470;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2014;/Date(-62135578800000)/
159600;PARTIDO POLÍTICO RESTAURACION NACIONAL;2013;/Date(-62135578800000)/
159602;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2015;/Date(-62135578800000)/
159603;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2015;/Date(-62135578800000)/
161334;PARTIDO POLÍTICO UNION POR EL PERU;2014;/Date(-62135578800000)/
161335;MOVIMIENTO REGIONAL O DEPARTAMENTAL MOVIMIENTO DE AFIRMACION SOCIAL;2018;/Date(-62135578800000)/
161335;PARTIDO POLÍTICO ALIANZA PARA EL PROGRESO;2017;/Date(-62135578800000)/
161337;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2008;/Date(-62135578800000)/
160973;PARTIDO POLÍTICO SOLIDARIDAD NACIONAL;2014;/Date(-62135578800000)/
160974;PARTIDO POLÍTICO PARTIDO NACIONALISTA PERUANO;2014;/Date(-62135578800000)/
158808;MOVIMIENTO REGIONAL O DEPARTAMENTAL FRENTE INDEPENDIENTE REGIONAL;1995;/Date(-62135578800000)/
158808;PARTIDO POLÍTICO PERU POSIBLE;2005;/Date(-62135578800000)/
160142;PARTIDO POLÍTICO PARTIDO APRISTA PERUANO;2015;/Date(-62135578800000)/
160144;ALIANZA ELECTORAL MOVIMIENTO DE AFIRMACION  SOCIAL;2014;/Date(-62135578800000)/
159496;PARTIDO POLÍTICO RESTAURACION NACIONAL;2018;/Date(-62135578800000)/
159498;PARTIDO POLÍTICO UNION POR EL PERU;2014;/Date(-62135578800000)/
